번호,주소,시군구,경도,위도,소방서 평균거리,초등학교 평균거리,우체국 평균거리,지하철 평균거리,전통시장 평균거리,편의점 평균거리,유치원 평균거리,중학교 평균거리,어린이집 평균거리
491,서울특별시 양천구 신정로 300,양천구,126.8546141,37.5123066,,12.78462598,10.32795018,1.203161798,3.491714044,42.19624355,12.33266898,5.613274542,77.75528315
492,서울특별시 양천구 신정로 293,양천구,126.8548469,37.5141589,,12.51564157,4.353635786,1.572350862,4.540535824,40.34353992,11.87876441,4.777673866,78.61805288
493,서울특별시 양천구 신정로 290,양천구,126.8530425,37.5119316,,12.87848205,4.554441725,1.166557872,3.358197423,39.32543639,12.0482608,5.835712763,81.04810087
494,서울특별시 양천구 신정로 275,양천구,126.852873,37.5132996,,12.60440055,3.550509821,1.418762539,4.984950678,41.49710545,11.34716218,6.664083093,83.06603741
495,서울특별시 양천구 신정로 260,양천구,126.850046,37.5110396,,12.80406019,2.011903377,1.014223191,3.250888663,41.40163251,11.68897745,6.049659655,67.4596029
496,서울특별시 양천구 신정로 225-12,양천구,126.8472095,37.5115753,,11.36497988,1.405479649,,3.599708993,41.89313642,11.85173033,7.265303198,70.62662922
497,서울특별시 양천구 신정로 170,양천구,126.8408442,37.5079077,,6.209809956,,,,34.25022437,11.61912287,7.094976977,53.71285936
498,서울특별시 양천구 신월로9길 37,양천구,126.8384999,37.5204711,,9.719203112,1.02321435,,10.1738802,83.85888029,17.49156202,4.2001563,116.1830797
499,서울특별시 양천구 신월로20길 7,양천구,126.845664,37.5191587,,10.5052256,1.045632682,1.588237378,10.82309773,83.58825573,11.56765226,6.910721354,103.1190966
500,서울특별시 양천구 신월로20길 33,양천구,126.8468136,37.51794,,12.0770944,2.212310582,1.789407318,10.51383168,76.24876921,13.70430191,7.06198341,96.23440184
501,서울특별시 양천구 신월로15길 25,양천구,126.8405541,37.5198801,,11.14663219,,,10.11861301,83.65394324,18.3622719,5.176032096,114.9424481
502,서울특별시 양천구 신월로 99,양천구,126.8359615,37.5176143,,9.533621259,,,7.183568386,63.01307383,20.5899351,4.771256239,91.09385291
503,서울특별시 양천구 신목로5길 9,양천구,126.8740132,37.5178406,,7.612092762,3.564810851,3.592886219,2.38669341,64.29679338,5.119369701,4.920015878,50.73075446
504,서울특별시 양천구 신목로2길 11,양천구,126.874888,37.5198784,,7.476418895,3.257809165,2.800967911,5.073524912,90.07406112,5.757771157,6.011939439,52.73790332
505,서울특별시 양천구 신목로12길 22,양천구,126.874888,37.5198784,,7.476418895,3.257809165,2.800967911,5.073524912,90.07406112,5.757771157,6.011939439,52.73790332
506,서울특별시 양천구 신목로 9,양천구,126.8758354,37.5181035,,6.833120614,3.614873413,2.781660168,3.050922337,67.47302802,4.028258626,4.979482499,51.67619791
507,서울특별시 양천구 신목로 77,양천구,126.8736268,37.5217974,,8.28169315,2.650242386,3.182489633,3.564472398,100.3273743,6.741985464,6.031172301,54.11800474
508,서울특별시 양천구 신목로 7,양천구,126.8763711,37.5157638,,7.862058734,3.351099424,3.572110638,1.722089196,56.34519313,3.718731338,5.648279467,55.57766637
509,서울특별시 양천구 신목로 5,양천구,126.8762766,37.5171091,,6.046923781,3.595825231,2.737555364,2.315901409,65.26077918,3.772201145,4.914657741,59.47129363
510,서울특별시 양천구 신목로 43,양천구,126.8723424,37.5188309,,9.985745448,3.184827007,2.56609287,2.232362121,79.13541923,6.015289703,5.092909095,51.45476332
511,서울특별시 양천구 신목로 23,양천구,126.8744771,37.5171463,,8.305938688,3.628741708,3.608368092,2.140866788,61.2120371,2.949985319,4.918837349,48.57987445
512,서울특별시 양천구 신목로 10,양천구,126.8766622,37.5181305,,6.607038783,3.62654814,2.886836316,3.153994473,74.32238999,4.080796371,4.935893127,55.1337786
513,서울특별시 양천구 목동중앙서로 37,양천구,126.8678104,37.5336997,,5.330146376,3.599986781,1.137685911,4.725208611,97.49014289,10.76350663,4.97060548,71.92901686
514,서울특별시 양천구 목동중앙북로8길 71,양천구,126.8654586,37.54558678,,7.581150637,4.850090265,,6.691977122,111.0618634,12.53841877,4.469734577,89.81635661
515,서울특별시 양천구 목동중앙북로8길 111,양천구,126.8683758,37.5450018,,8.543279952,5.80335804,,8.200244339,119.8971571,13.86163738,4.9155469,98.47989737
516,서울특별시 양천구 목동중앙북로 38,양천구,126.8672368,37.546889,,8.882724228,4.642433915,,7.803339886,126.9978589,14.15080063,6.74120408,99.20085433
517,서울특별시 양천구 목동중앙본로22길 63,양천구,126.8728085,37.5419755,,9.690095777,5.232767401,,6.19527346,90.87982398,19.86689217,4.032174595,90.57956392
518,서울특별시 양천구 목동중앙본로 15,양천구,126.8714021,37.5380526,,9.635584448,4.792884221,,3.942578164,76.44325628,13.99197102,5.561521128,80.72732923
519,서울특별시 양천구 목동중앙본로 10,양천구,126.8714519,37.5385437,,9.648019218,5.619206274,,4.122023094,78.7715438,13.52769796,5.12743577,81.79402413
520,서울특별시 양천구 목동중앙로7길 32,양천구,126.8711933,37.5394083,,9.553944567,5.908620747,,4.494118349,81.47775581,14.33841584,4.436724978,85.86568155
521,서울특별시 양천구 목동중앙로 67,양천구,126.8699072,37.5358469,,8.105552509,4.383310546,,3.209621587,79.08483319,12.29667846,5.911335627,76.62153999
522,서울특별시 양천구 목동중앙로 143,양천구,126.8755033,37.5413035,,10.34479346,4.129194248,,4.223677681,81.03698337,21.19253644,3.90629832,76.69804114
523,서울특별시 양천구 목동중앙로 11,양천구,126.8668586,37.5321007,,5.450535306,1.21058637,1.461129908,4.693394662,101.9498429,11.42420061,4.413803635,70.50813054
524,서울특별시 양천구 목동중앙남로3길 11,양천구,126.867077,37.535931,,6.410652177,4.193182547,,5.421135655,90.59245683,11.61721067,5.662563021,86.22560122
525,서울특별시 양천구 목동중앙남로 100,양천구,126.8634813,37.5427613,,7.110418183,5.767479423,,5.286095465,86.44976013,10.66607788,5.333065593,93.4377202
526,서울특별시 양천구 목동서로2길 22,양천구,126.8816546,37.5414628,,6.526388482,1.075981463,,1.181255458,65.71612647,17.95692829,3.974004138,46.79534257
527,서울특별시 양천구 목동서로 70,양천구,126.8762201,37.5374403,,9.360014153,3.150957755,,2.19579407,62.03190678,18.15755327,5.030224995,62.97988099
528,서울특별시 양천구 목동서로 400,양천구,126.8587497,37.5165011,,11.20555139,5.175116838,2.850711264,4.830936209,48.55692193,12.841664,3.464168512,73.9523372
529,서울특별시 양천구 목동서로 38,양천구,126.880561,37.5392044,,8.420014195,1.239926007,,1.047825102,61.03217983,19.23432526,5.078704792,45.34120387
530,서울특별시 양천구 목동서로 340,양천구,126.8613466,37.5187044,,10.43798609,5.891556902,4.902944992,4.132936057,65.17239529,14.85110747,2.559795765,79.20640741
531,서울특별시 양천구 목동서로 280,양천구,126.8683514,37.5218999,,11.44175868,3.157798619,3.190403571,1.35533249,96.89086386,12.69626718,4.01334727,65.12995676
532,서울특별시 양천구 목동서로 264,양천구,126.868592,37.5244455,,10.96928192,2.491316219,4.047686369,1.238703876,107.3332846,12.87964744,4.217489345,55.67806528
533,서울특별시 양천구 목동서로 234,양천구,126.8693341,37.5264032,,8.855908674,2.274512244,4.080655722,1.133585369,110.8723485,11.00230659,4.13198415,49.26304552
534,서울특별시 양천구 목동서로 130,양천구,126.8711975,37.5320037,,5.856107931,2.226928739,2.249471585,2.328153522,85.81394847,9.962043381,4.895884088,51.18727357
535,서울특별시 양천구 목동서로 100,양천구,126.8714975,37.5341913,,7.48881391,3.19406643,,2.551800868,79.37427082,12.26090985,5.257545849,63.78126373
536,서울특별시 양천구 목동로3길 41,양천구,126.8632848,37.5099235,,9.630878115,2.78946278,2.538001832,1.462687822,45.64204237,9.850096767,3.137186714,86.88264654
537,서울특별시 양천구 목동로 230,양천구,126.8650035,37.528994,1.23189694,8.35095841,1.196864958,3.626526754,3.082053866,110.6191603,14.4776809,2.56486808,72.74531203
538,서울특별시 양천구 목동로 224,양천구,126.8650937,37.5285923,1.236544816,7.596974321,1.256145988,3.828021485,2.912768797,112.7204437,13.88434418,2.525690998,69.98945475
539,서울특별시 양천구 목동로 212,양천구,126.869144,37.5290303,,8.325947142,1.331345835,3.202141462,1.139110769,103.2498756,11.3293897,5.081858696,51.04767174
540,서울특별시 양천구 목동동로12길 23,양천구,126.8746806,37.523805,,7.569941553,2.312724414,3.957627255,2.791584627,110.3257852,7.267396841,5.217515493,50.26297026
541,서울특별시 양천구 목동동로10길 16-6,양천구,126.8715119,37.5181266,,10.22159994,3.48634301,2.574907698,1.810387271,66.78095401,5.865641673,4.818054104,49.45896975
542,서울특별시 양천구 목동동로 50,양천구,126.8623246,37.5132319,,12.61539245,4.554213511,2.983717645,,40.98345606,12.13027386,3.341594717,82.76671813
543,서울특별시 양천구 목동동로 430,양천구,126.8850851,37.5350632,,5.568970438,1.214651475,,,57.07434957,11.74059028,6.532490728,38.06631777
544,서울특별시 양천구 목동동로 411,양천구,126.8822116,37.536731,,5.688691076,1.458221508,,,52.78241243,14.51266696,6.536625226,35.86517582
545,서울특별시 양천구 목동동로 401,양천구,126.8811222,37.5363537,,6.697525627,1.708053809,,,45.76907703,14.94481904,6.117670548,31.34001411
546,서울특별시 양천구 목동동로 350,양천구,126.8829057,37.5332441,,4.318908256,1.681367314,1.077586756,,59.0766186,11.16427828,4.796469225,28.27327025
547,서울특별시 양천구 목동동로 339,양천구,126.8767997,37.5321823,,6.635642973,10.98391227,1.152240754,,66.49811162,11.10912497,4.390147663,34.45311235
548,서울특별시 양천구 목동동로 258,양천구,126.8746695,37.5252791,,7.07463788,2.218587983,4.034108878,1.967072903,110.8448965,6.220258401,5.021224198,45.39549246
549,서울특별시 양천구 목동동로 257,양천구,126.8750345,37.5268536,,6.083625419,1.485900588,3.392237621,1.496924012,105.7443689,7.585800477,4.426026383,41.67992046
550,서울특별시 양천구 목동동로 250,양천구,126.873797,37.5256697,,7.874260758,1.21322064,4.024310303,1.729137509,109.4637587,7.2476608,5.509006925,44.85225713
551,서울특별시 양천구 목동동로 240,양천구,126.8727061,37.5259957,,8.703820718,1.21931977,4.027482093,1.523196005,107.1392627,7.66952543,5.818285955,44.80727297
552,서울특별시 양천구 목동동로 202,양천구,126.8717412,37.5234632,,10.42960375,2.388141779,3.898700374,1.951579119,104.3728449,10.14946304,5.793186156,52.11544513
553,서울특별시 양천구 목동동로 189,양천구,126.8704315,37.522674,,11.12928501,2.714153788,3.590205704,1.727942127,102.6731823,11.21262187,5.363442893,56.35568485
554,서울특별시 양천구 목동동로 180,양천구,126.8721471,37.5215628,,9.909039019,2.699598129,3.172992409,2.492417476,97.41735105,8.815282289,5.595070771,55.42035028
555,서울특별시 양천구 목동동로 177,양천구,126.8704458,37.5216391,,10.80404695,2.94590223,3.203731013,1.815238196,98.2811566,10.78047839,5.258517027,56.626211
556,서울특별시 양천구 목동동로 130,양천구,126.8713633,37.5151892,,9.120050594,7.01490632,1.840491936,1.258665301,47.40903357,6.703273587,4.256283316,50.2811052
557,서울특별시 양천구 목동동로 100,양천구,126.8650104,37.514173,,10.33311696,3.664910996,5.303052601,,44.53316532,9.044811782,4.785795324,74.25113778
558,서울특별시 양천구 목동동로 10,양천구,126.859448,37.511398,,11.84887625,3.242872694,1.663359585,2.126458455,44.72778035,12.402841,4.482005552,92.29521835
559,서울특별시 양천구 목동남로4길 81,양천구,126.8682994,37.5104913,,8.361810344,2.472571013,3.177444743,1.122980307,38.3779581,6.337875861,2.991013964,60.52476363
560,서울특별시 양천구 목동남로4길 80,양천구,126.8684736,37.50852081,,7.141485596,2.392195945,1.957949637,1.374152302,42.00300512,7.284810938,2.708219885,61.76426755
561,서울특별시 양천구 목동남로4길 6-46,양천구,126.865232,37.5062043,,9.050509913,3.116675299,1.377920329,2.897206385,49.30174424,7.549854431,2.957399505,75.43245434
562,서울특별시 양천구 목동남로4길 6-23,양천구,126.8666378,37.5077521,,7.236885495,1.763368848,1.8108601,1.795034881,43.50799752,7.013341476,2.653840764,69.75907495
563,서울특별시 양천구 목동남로2길 60-7,양천구,126.8643152,37.5054476,,9.258907726,3.751926787,1.218353388,4.364572847,53.30542497,6.685600068,3.222958348,78.32170647
564,서울특별시 양천구 목동남로2길 60-30,양천구,126.863636,37.5070747,,9.478757962,3.045251032,1.513102209,2.67932854,51.2031771,7.937196656,3.263324156,85.77506456
565,서울특별시 양천구 남부순환로85길 16,양천구,126.8426052,37.5144203,,9.5719547,,,5.019474941,52.51712794,15.97048631,6.544483043,88.45712464
566,서울특별시 양천구 남부순환로83길 18,양천구,126.843516,37.516804,,10.44523498,,1.14220482,8.302250415,66.82117268,15.27098439,5.159645776,101.8669579
567,서울특별시 양천구 곰달래로2길 16,양천구,126.8339527,37.5282122,,5.625256971,3.568569589,,11.08633781,89.80863893,10.65701773,1.539902446,88.39414866
568,서울특별시 양천구 가로공원로56길 10,양천구,126.8240316,37.5341093,,3.363228514,2.402820211,,10.27176031,47.59971305,3.320003962,6.322208062,43.26951054
569,서울특별시 송파구 한가람로 478,송파구,127.1182132,37.5396031,,3.651683042,4.34695121,3.994837687,6.619337571,92.93709907,2.150235103,1.289659666,34.58791843
570,서울특별시 송파구 한가람로 468,송파구,127.1166573,37.5384921,,4.198977491,3.796212993,4.118899465,3.940735717,80.93336446,3.541661675,1.438025273,37.48399287
571,서울특별시 송파구 한가람로 448,송파구,127.1153829,37.5377775,,4.468180079,3.397033332,3.753302715,2.658276608,68.0098192,3.468840068,1.471422849,37.82714835
572,서울특별시 송파구 풍성로26길 47,송파구,127.117008,37.52965343,,8.838657347,4.704633777,2.990084367,1.097940783,59.11274499,10.61062306,5.983226421,64.9228045
573,서울특별시 송파구 풍성로26길 31,송파구,127.1184957,37.5311152,,9.666864143,4.74103161,4.30584085,2.510691118,73.37075198,9.868483099,6.004658366,73.80101277
574,서울특별시 송파구 풍성로24길 42,송파구,127.1168432,37.5321466,,10.09449089,4.124745481,4.007955053,2.406096387,68.13467042,9.322243246,4.867944105,68.31827484
575,서울특별시 송파구 풍성로 14,송파구,127.1137637,37.5341924,,6.895795534,2.725212309,1.395003534,1.373808914,47.93152557,7.129508379,3.56728457,47.80078348
576,서울특별시 송파구 토성로 38-6,송파구,127.1123385,37.5296833,,6.770619101,3.078784582,1.361161815,,33.67137653,8.700988463,5.08186555,42.25224932
577,서울특별시 송파구 토성로 37,송파구,127.1153105,37.5307592,,9.271154384,4.004862847,2.153409743,1.139590198,54.82583487,9.852195168,5.364534242,60.019825
578,서울특별시 송파구 충민로6길 14,송파구,127.1320225,37.4802994,,5.598284612,1.567764373,1.817394805,,53.08600195,13.31703829,4.450871781,83.17575135
579,서울특별시 송파구 충민로4길 6,송파구,127.1282926,37.4792659,,4.510694418,2.13387206,4.343293081,,65.57215966,12.89698248,6.678484691,61.88396654
580,서울특별시 송파구 충민로4길 5,송파구,127.1299462,37.4801394,,5.978238798,2.031479029,2.979327111,,63.31054159,13.33591438,4.472218698,72.28607274
581,서울특별시 송파구 충민로4길 19,송파구,127.1308268,37.4791574,,4.95245034,1.607583283,2.910350253,,54.42879355,12.99417883,3.636565106,77.27080147
582,서울특별시 송파구 충민로 188,송파구,127.1346692,37.4868275,,5.923411484,3.395100436,,1.013420751,47.43765515,13.43858408,2.935573862,63.66951359
583,서울특별시 송파구 충민로 152,송파구,127.1328807,37.483645,,7.148736947,2.433720927,2.201976289,,56.08223887,13.09897046,4.428792069,73.1674348
